GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "55069","Lincoln, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.703,94.732,96.208,97.969,97.165,98.063,100.735,99.470,96.985,99.193,102.161,100.000,98.275,100.443,101.387,105.364,103.004,105.021
 "55069","Lincoln, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",733818,768207,795196,838138,851065,882132,920735,921573,932557,960930,998873,1001071,1015253,1061321,1097300,1155571,1142238,1194847
 "55071","Manitowoc, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3250174,3272762,3326033,3557567,3420654,3612174,3671675,3770719,3485808,3748483,3785720,3972681,3858029,3943636,3878136,3914771,3911605,3885280
 "55071","Manitowoc, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.813,82.382,83.723,89.551,86.104,90.925,92.423,94.916,87.744,94.356,95.294,100.000,97.114,99.269,97.620,98.542,98.463,97.800
 "55071","Manitowoc, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2582372,2614514,2711264,2974895,2930210,3189350,3341803,3481196,3383801,3621109,3718550,3972681,3955848,4154345,4140106,4178046,4251461,4305121
 "55073","Marathon, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5791192,5921461,6204939,6519046,6769882,6906396,6885967,6806857,6529569,6644863,7005943,7136532,7258868,7586110,7626366,7668190,7876207,8056817
 "55073","Marathon, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.149,82.974,86.946,91.348,94.862,96.775,96.489,95.380,91.495,93.111,98.170,100.000,101.714,106.300,106.864,107.450,110.365,112.895
 "55073","Marathon, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4639499,4799678,5105719,5520107,5869771,6142143,6264756,6273929,6260734,6405724,6848105,7136532,7431826,7899256,8042493,8073828,8445468,8913214
 "55075","Marinette, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1514719,1554547,1628187,1698519,1652425,1701044,1697565,1665938,1474637,1622722,1771740,1785464,1878266,1859250,1905560,1892890,1892254,1941011
 "55075","Marinette, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.836,87.067,91.191,95.130,92.549,95.272,95.077,93.306,82.591,90.885,99.231,100.000,105.198,104.133,106.726,106.017,105.981,108.712
 "55075","Marinette, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1238224,1286036,1360531,1461475,1451071,1535158,1570464,1559257,1405420,1566175,1739593,1785464,1907068,1924835,1992844,1982185,2034899,2135515
 "55077","Marquette, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",313205,328172,345948,355111,359242,369817,370539,346388,338968,361283,366645,350871,361885,349120,340192,341799,357576,388971
 "55077","Marquette, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.265,93.531,98.597,101.208,102.386,105.400,105.605,98.722,96.608,102.968,104.496,100.000,103.139,99.501,96.956,97.414,101.911,110.859
 "55077","Marquette, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",235765,255219,274213,290105,298352,312687,321638,309347,318162,341179,353684,350871,371532,365461,365230,375237,394098,430544
 "55078","Menominee, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",136110,137123,144437,146731,141856,139551,148019,154276,167005,156332,159896,167945,164019,164818,162549,154987,156488,160543
 "55078","Menominee, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.045,81.648,86.003,87.369,84.466,83.093,88.136,91.861,99.440,93.086,95.207,100.000,97.662,98.138,96.787,92.285,93.178,95.592
 "55078","Menominee, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",96525,100371,108776,115724,116102,119149,132253,141780,158334,150828,156486,167945,169957,175120,178361,172207,176628,185411
 "55079","Milwaukee, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",49891756,50057778,51063974,51649792,52951088,53130143,53446001,53126311,51425324,51791518,52866740,52546231,52510916,52415622,52404742,52747636,53251470,54269233
 "55079","Milwaukee, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.948,95.264,97.179,98.294,100.770,101.111,101.712,101.104,97.867,98.564,100.610,100.000,99.933,99.751,99.731,100.383,101.342,103.279
 "55079","Milwaukee, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",39829379,40745959,42178342,43749081,46014388,47418884,48980520,49461942,49221790,49916608,51624976,52546231,53700180,54750549,56158862,57476334,58847434,61228371
 "55081","Monroe, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1383151,1321382,1374420,1453184,1527561,1569213,1607602,1686463,1653991,1742491,1813983,1808911,1815519,1867454,1963544,1866775,2012966,2247621
 "55081","Monroe, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.463,73.048,75.981,80.335,84.446,86.749,88.871,93.231,91.436,96.328,100.280,100.000,100.365,103.236,108.548,103.199,111.281,124.253
 "55081","Monroe, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1093052,1065012,1132371,1229522,1317994,1388499,1467917,1566765,1576260,1670855,1771303,1808911,1850725,1934365,2066113,1987939,2189638,2501153
 "55083","Oconto, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",823306,837022,862079,857615,870543,857877,853284,853735,774804,864242,881331,844891,881624,895823,946675,1056035,1014070,926345
 "55083","Oconto, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.445,99.069,102.034,101.506,103.036,101.537,100.993,101.047,91.705,102.290,104.313,100.000,104.348,106.028,112.047,124.991,120.024,109.641
 "55083","Oconto, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",619731,639121,675953,697270,718072,725126,755504,771703,720198,811038,856102,844891,904365,927167,978917,1076099,1062427,982393
 "55085","Oneida, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1385286,1438405,1427782,1453853,1478438,1499887,1479680,1495597,1486100,1464657,1470696,1490329,1455484,1440293,1441718,1440977,1451053,1479908
 "55085","Oneida, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.952,96.516,95.803,97.552,99.202,100.641,99.285,100.353,99.716,98.277,98.683,100.000,97.662,96.643,96.738,96.689,97.365,99.301
 "55085","Oneida, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1084921,1148674,1159433,1212040,1266978,1326577,1353058,1392349,1414746,1409386,1437004,1490329,1490590,1503848,1543129,1567218,1602237,1665401
 "55087","Outagamie, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",8604252,8608890,8809643,9094724,9358665,9351976,9414286,9273047,9142724,9121711,9428611,9607379,9377510,9447031,9644027,9892170,10030486,10245306
 "55087","Outagamie, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.559,89.607,91.697,94.664,97.411,97.342,97.990,96.520,95.164,94.945,98.139,100.000,97.607,98.331,100.381,102.964,104.404,106.640
 "55087","Outagamie, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",6814583,6931073,7171152,7566727,7993635,8241360,8539747,8563293,8766196,8801626,9206370,9607379,9600680,9868791,10330838,10751468,11034661,11472826
 "55089","Ozaukee, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3736517,3630483,3719078,3884128,3974027,4038377,4085827,3942224,3842789,4042067,4076216,4286728,4166716,4202605,4386429,4530572,4573159,4642718
 "55089","Ozaukee, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.165,84.691,86.758,90.608,92.705,94.206,95.313,91.963,89.644,94.293,95.089,100.000,97.200,98.038,102.326,105.688,106.682,108.304
 "55089","Ozaukee, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2972935,2933342,3035133,3256108,3426997,3592731,3740036,3672182,3687611,3899752,3991846,4286728,4247422,4383855,4669910,4866247,4991847,5187901
 "55091","Pepin, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",200982,213356,211940,222659,229842,229590,228871,221708,213741,213046,230677,236593,215879,218856,220712,224328,223411,256192
 "55091","Pepin, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.948,90.178,89.580,94.110,97.147,97.040,96.736,93.709,90.341,90.048,97.499,100.000,91.245,92.503,93.288,94.816,94.428,108.284
 "55091","Pepin, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",150869,162097,165852,184121,190819,195656,208644,205868,199387,201606,224568,236593,221154,227238,232175,238088,240681,280304
 "55093","Pierce, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",796974,831645,849606,882974,897534,884066,899424,918747,940422,972470,1000204,1030703,1006055,1051534,1104280,1043701,1019475,1092486
 "55093","Pierce, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.323,80.687,82.430,85.667,87.080,85.773,87.263,89.138,91.241,94.350,97.041,100.000,97.609,102.021,107.139,101.261,98.911,105.994
 "55093","Pierce, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",604479,646987,675358,730198,761823,777827,818394,853585,882727,928280,980538,1030703,1025928,1089376,1147944,1086482,1087513,1195260
 "55095","Polk, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1150450,1154406,1176349,1251855,1245270,1248554,1287510,1274317,1297225,1285057,1358788,1340562,1336284,1372996,1437432,1398111,1408855,1481142
 "55095","Polk, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.818,86.114,87.750,93.383,92.892,93.137,96.043,95.058,96.767,95.860,101.360,100.000,99.681,102.419,107.226,104.293,105.094,110.487
 "55095","Polk, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",896236,918725,952685,1041546,1064784,1102512,1168030,1177800,1236053,1231877,1322400,1340562,1368741,1433770,1534736,1517082,1548344,1657006
 "55097","Portage, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2732864,2779281,2850800,2926522,3092642,3169407,3195771,2961333,3083867,3045689,3079699,3047222,2964841,3034174,3248563,3319944,3423285,3414812
 "55097","Portage, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.684,91.207,93.554,96.039,101.491,104.010,104.875,97.181,101.203,99.950,101.066,100.000,97.297,99.572,106.607,108.950,112.341,112.063
 "55097","Portage, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2155890,2224311,2333900,2466893,2649660,2773918,2903760,2733881,2922766,2922586,3004792,3047222,3033986,3163807,3459701,3584391,3724633,3799073
 "55099","Price, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",488022,518657,528121,549205,546997,542458,524434,533847,504037,531486,528101,534575,520124,528747,531722,540294,532534,512616
 "55099","Price, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.292,97.022,98.793,102.737,102.324,101.475,98.103,99.864,94.288,99.422,98.789,100.000,97.297,98.910,99.466,101.070,99.618,95.892
 "55099","Price, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",395065,425374,439121,468941,475947,483598,477499,491477,479708,509974,513583,534575,538639,557855,571204,585586,586431,576139
 "55101","Racine, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7921091,7937627,8135289,8446218,8400492,8723928,8471704,8203374,7890081,8280083,8131346,8049836,7906278,7992639,7958049,8059225,8206941,8450197
 "55101","Racine, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",98.401,98.606,101.062,104.924,104.356,108.374,105.241,101.907,98.015,102.860,101.013,100.000,98.217,99.289,98.860,100.117,101.952,104.974
 "55101","Racine, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",6344878,6449260,6674112,7033367,7147074,7578546,7527009,7454188,7523717,7877291,7874231,8049836,8093431,8360669,8610206,8889957,9182350,9648711
 "55103","Richland, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",490270,500322,512325,537866,537994,554591,553106,563023,555888,629631,714664,605704,643235,658971,677355,688913,666299,672473
 "55103","Richland, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.942,82.602,84.583,88.800,88.821,91.561,91.316,92.953,91.776,103.950,117.989,100.000,106.196,108.794,111.830,113.738,110.004,111.024
 "55103","Richland, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",379519,393759,406629,438376,445392,469998,485734,506496,518188,593287,694007,605704,657252,678828,695229,703686,693160,705654
 "55105","Rock, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",5326704,5807795,5858930,5933580,5947391,6315092,6235498,6016556,5641853,5817471,5907624,6043864,6404287,6305645,6424849,6574748,6634276,7013004
 "55105","Rock, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.134,96.094,96.940,98.175,98.404,104.488,103.171,99.548,93.348,96.254,97.746,100.000,105.963,104.331,106.304,108.784,109.769,116.035
 "55105","Rock, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4334448,4766808,4854239,5001132,5101274,5514808,5594936,5490680,5368140,5558072,5743847,6043864,6542468,6567333,6883991,7175095,7333224,7887984
 "55107","Rusk, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",402674,411237,422084,421549,420263,432529,453534,445349,412237,451358,448040,457059,452552,473225,492019,508721,535659,513247
 "55107","Rusk, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.101,89.975,92.348,92.231,91.949,94.633,99.229,97.438,90.193,98.753,98.027,100.000,99.014,103.537,107.649,111.303,117.197,112.293
 "55107","Rusk, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",326319,336913,354303,372163,376342,393271,418476,414009,390093,431754,435271,457059,471640,505729,527152,546200,587543,580913
 "55109","St. Croix, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2036702,2070801,2189927,2354038,2399013,2402644,2442084,2438744,2355277,2452404,2543354,2643534,2664881,2727107,2729363,2837701,2896186,3031736
 "55109","St. Croix, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.045,78.335,82.841,89.049,90.750,90.888,92.380,92.253,89.096,92.770,96.210,100.000,100.808,103.161,103.247,107.345,109.557,114.685
 "55109","St. Croix, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1590132,1649979,1766899,1946850,2036551,2107623,2207221,2244734,2243171,2342771,2471163,2643534,2732934,2854288,2949634,3122707,3230452,3448070
 "55111","Sauk, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2669594,2732624,2817079,3133364,3187193,3061725,3025050,2981781,2958453,3004498,3055569,3120916,3143117,3178160,3214705,3133973,3206207,3338082
 "55111","Sauk, WI",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",85.539,87.558,90.264,100.399,102.124,98.103,96.928,95.542,94.794,96.270,97.906,100.000,100.711,101.834,103.005,100.418,102.733,106.958
 "55111","Sauk, WI",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2080340,2165340,2258487,2592726,2719819,2717982,2769938,2774187,2823250,2878211,2972725,3120916,3215595,3319442,3452238,3430637,3565095,3798034
 "55113","Sawyer, WI",3,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",528871,570233,575340,585272,596898,584892,624677,575790,574225,593381,599955,620510,611329,587645,576382,582465,592444,616462
